FILE                                          	RA                	DEC                 	OBJECT                         	OBSTECH                     	
batch_19838/OB_2150275_2019-08-07T02-59.fits  	245.4777816666667 	-20.71920555555555  	GSC 06214-00210                	POLARIMETRY,CORONOGRAPHY    	
batch_19838/OB_2175054_2019-08-26T03-43.fits  	313.9486449999999 	-17.11418361111111  	HD199143                       	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2230426_2019-07-05T23-32.fits  	191.93028625      	-59.68877194444444  	bet Cru                        	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2233845_2019-04-24T23-51.fits  	193.65368375      	-57.16866472222222  	mu.02 Cru                      	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2233845_2019-07-04T23-18.fits  	193.65368375      	-57.16866472222222  	mu.02 Cru                      	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2233848_2019-04-25T00-07.fits  	196.5696004166666 	-48.46329027777778  	f Cen                          	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2233848_2019-07-04T22-59.fits  	196.5696004166666 	-48.46329027777778  	f Cen                          	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2233857_2019-06-16T04-03.fits  	212.2161916666666 	-43.4707775         	HD 123445                      	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2233860_2019-05-26T07-29.fits  	217.5359525       	-45.32135583333334  	HD 126981                      	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2233860_2019-06-29T04-59.fits  	217.5359525       	-45.32135583333334  	HD 126981                      	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2233860_2019-06-30T00-58.fits  	217.5359525       	-45.32135583333334  	HD 126981                      	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2233863_2019-06-14T06-28.fits  	229.15287375      	-60.90399972222222  	HD 135160                      	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2233866_2019-06-14T06-50.fits  	229.6407370833333 	-47.87922722222222  	mu. Lup                        	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2233869_2019-06-14T07-13.fits  	230.6702841666666 	-44.689615          	eps Lup                        	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2233872_2019-06-16T04-32.fits  	229.6407370833333 	-47.87922722222222  	mu. Lup                        	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2233875_2019-06-14T07-34.fits  	237.529515        	-53.20977055555556  	HD 141168                      	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2233878_2019-06-28T05-36.fits  	237.7397425       	-33.62716527777778  	chi Lup                        	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2233878_2019-06-28T05-53.fits  	237.7397425       	-33.62716527777778  	chi Lup                        	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2233878_2019-06-29T05-25.fits  	237.7397425       	-33.62716527777778  	chi Lup                        	IMAGE,CLASSICAL,CORONOGRAPHY	
