FILE                              	RA               	DEC               	OBJECT                     	OBSTECH                     	
OB_1187949_2015-06-10T09-29.fits  	335.23224352135  	-41.43010684787   	HD 211847                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187952_2015-06-10T09-05.fits  	344.5647537482799	-2.39538423188    	HD 217107                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187955_2015-06-09T09-26.fits  	348.5274487987941	-62.70000224327445	HD 219077                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187958_2015-06-20T09-54.fits  	355.4647087216699	-5.98575809364    	HD 222582                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187964_2015-04-10T01-39.fits  	149.24099492403  	-15.89511920584   	HD  86264                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187967_2015-04-10T02-28.fits  	166.31278677668  	-10.29130534414   	HD  96167                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187970_2015-06-09T23-17.fits  	170.21570227409  	-23.21734153435   	HD  98649                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187973_2015-04-10T01-03.fits  	143.71139711343  	-12.12954700061   	HD  82943                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187975_2015-06-09T09-02.fits  	321.59531039068  	-37.8294305069    	HD 203949                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187977_2015-04-26T01-53.fits  	179.7917035204288	-20.35378112975445	HD 104067                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187979_2015-06-12T00-17.fits  	203.10648176597  	-47.27136478166   	HD 117618                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187979_2015-06-24T04-31.fits  	203.10648176597  	-47.27136478166   	HD 117618                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187981_2015-04-10T04-27.fits  	189.31824377122  	-40.8121183787    	HD 109749                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187981_2015-07-18T00-30.fits  	189.31824377122  	-40.8121183787    	HD 109749                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187984_2015-06-16T01-26.fits  	209.32182806294  	-56.04004434899   	HD 121504                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187984_2015-06-16T01-41.fits  	209.32182806294  	-56.04004434899   	HD 121504                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187986_2015-04-23T08-38.fits  	250.2842276034658	-2.857278231473054	HD 150433                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187988_2015-04-21T09-35.fits  	264.74802866356  	-43.14551177263   	HD 159868                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187990_2015-06-09T09-47.fits  	336.87884175226  	-77.71792410528001	HD 212301                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187998_2015-06-10T23-46.fits  	160.70219919752  	-2.18375703139    	HD  92788                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1188000_2015-06-10T09-54.fits  	348.9728918732376	-9.087734712236944	* psi01 Aqr                	IMAGE,DUAL,CORONOGRAPHY     	
OB_1188002_2015-04-18T02-50.fits  	183.77736133242  	-7.257320278760001	HD 106515A                 	IMAGE,DUAL,CORONOGRAPHY     	
OB_1188005_2015-04-12T01-17.fits  	148.71346133017  	-50.24396025634   	HD  86087                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1188020_2015-06-21T04-01.fits  	271.1798287607199	-20.94578132402   	HD 165014                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1196236_2015-07-23T00-03.fits  	237.49061772933  	-3.92120600474    	HD 141569                  	IMAGE,CLASSICAL,CORONOGRAPHY	
OB_1196256_2015-07-28T00-08.fits  	244.81605631696  	-55.50473439427   	HD 146464                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1196259_2015-08-04T00-48.fits  	248.42337404686  	-9.553315447739999	LP  745-70                 	IMAGE,DUAL,CORONOGRAPHY     	
OB_1196265_2015-05-18T08-27.fits  	299.01821592934  	-32.12713130112   	PM J19560-3207             	IMAGE,DUAL,CORONOGRAPHY     	
OB_1196265_2015-06-09T07-33.fits  	299.01821592934  	-32.12713130112   	PM J19560-3207             	IMAGE,DUAL,CORONOGRAPHY     	
OB_1196268_2015-06-22T07-30.fits  	320.36966484707  	-66.91840846298   	PM J21214-6655             	IMAGE,DUAL,CORONOGRAPHY     	
OB_1196271_2015-06-24T09-27.fits  	346.4668157737879	-35.85307088473306	HD 217987                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1196274_2015-07-18T08-20.fits  	352.5559892975163	-20.39096079487166	G 273-59                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1196277_2015-08-01T08-16.fits  	353.7511530990025	1.605398530970278 	BD+00  5017                	IMAGE,DUAL,CORONOGRAPHY     	
OB_1196312_2015-04-11T01-57.fits  	164.12289643116  	-48.33201636207   	HD  94893                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1196316_2015-04-11T02-45.fits  	169.49223743613  	-64.04259782517001	HD  98363                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1196316_2015-04-19T02-02.fits  	169.49223743613  	-64.04259782517001	HD  98363                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1196318_2015-04-06T05-48.fits  	211.9200334429   	-48.70402749928001	HD 123247                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1196504_2015-08-02T01-55.fits  	238.62545393546  	-27.33863497292   	HD 142250                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1196507_2015-06-24T07-59.fits  	319.7425815405099	26.23054470251    	HD 203030                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197049_2015-04-12T02-17.fits  	160.97664905876  	-59.54930479631   	HD  93128                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197058_2015-06-10T23-04.fits  	174.55069703237  	-63.3907777012    	HD 101191                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197058_2015-06-10T23-24.fits  	174.55069703237  	-63.3907777012    	HD 101191                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197068_2015-06-10T01-52.fits  	213.7566922974838	-61.70677307249875	HD 124314                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197072_2015-07-25T01-02.fits  	250.33101805611  	-48.76321354700001	HD 150135                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197072_2015-07-26T03-07.fits  	250.33101805611  	-48.76321354700001	HD 150135                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197075_2015-07-12T02-04.fits  	254.06261054663  	-40.65997007026   	HD 152623                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197080_2015-07-21T03-56.fits  	249.29379793696  	-47.13050795933   	HD 149452                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197085_2015-08-19T02-14.fits  	253.4652351937   	-41.84242123534   	HD 152200                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197095_2015-08-23T01-12.fits  	253.5279166666667	-41.85197222222223	CD-41 11027                	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197098_2015-07-12T02-41.fits  	256.38045743723  	-41.52225311293999	HD 326775                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197104_2015-07-17T04-11.fits  	259.10972023939  	-42.6678118278    	HD 155913                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197107_2015-07-17T04-42.fits  	259.53644657469  	-38.43446397349   	HD 323016                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197112_2015-04-12T09-17.fits  	259.87674090844  	-35.71003391785   	HD 319699                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197112_2015-07-12T03-13.fits  	259.87674090844  	-35.71003391785   	HD 319699                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197117_2015-06-20T08-25.fits  	272.32374962508  	-23.98839755446   	*  11 Sgr                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197122_2015-06-20T07-55.fits  	274.69104350833  	-13.77524946726   	BD-13  4929                	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197125_2015-06-21T07-10.fits  	274.67823407409  	-13.78082499687   	BD-13  4928                	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197398_2015-04-26T00-08.fits  	154.7711356179232	-64.67625764806544	HD  89715                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197401_2015-04-10T03-07.fits  	173.27323603455  	-54.32459641686   	HD 100453                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197407_2015-04-10T03-49.fits  	182.8117220429167	-52.21755461222222	HD 105874                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197407_2015-06-16T23-24.fits  	182.8117220429167	-52.21755461222222	HD 105874                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197416_2015-04-04T04-50.fits  	189.94248438567  	-49.19876413854   	HD 110058                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197419_2015-04-09T04-40.fits  	197.74346857255  	-52.5668980282    	V* V824 Cen                	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197422_2015-05-01T03-07.fits  	199.64527283485  	-51.2857759548    	HD 115529                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197425_2015-07-10T23-35.fits  	200.48803981772  	-51.28225419473   	HD 116038                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197428_2015-06-11T00-26.fits  	202.4006954232   	-47.87581361092   	HD 117193                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197431_2015-04-05T10-12.fits  	206.06667710049  	-51.01245074068   	V* V827 Cen                	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197431_2015-06-11T01-05.fits  	206.06667710049  	-51.01245074068   	V* V827 Cen                	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197431_2015-07-17T23-22.fits  	206.06667710049  	-51.01245074068   	V* V827 Cen                	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197434_2015-04-09T05-25.fits  	210.44042229377  	-39.43861169799   	HD 122259                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197437_2015-04-10T05-35.fits  	211.74269234964  	-47.58920431512   	HD 123112                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197437_2015-04-15T05-29.fits  	211.74269234964  	-47.58920431512   	HD 123112                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197440_2015-06-09T02-22.fits  	217.49316320315  	-56.13124006714001	V* V853 Cen                	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197443_2015-04-29T04-33.fits  	218.23777384947  	-42.40545440234001	HD 127498                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197446_2015-04-06T06-43.fits  	220.08029614813  	-45.79384015866   	V* IT Lup                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197449_2015-06-11T01-48.fits  	221.49012166285  	-44.86751353502001	HD 129791                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197452_2015-06-12T02-17.fits  	223.6054549386228	-34.1427892110803 	HD 131399                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197455_2015-07-17T00-54.fits  	224.97765496523  	-46.2479332768    	HD 132302                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197458_2015-04-29T05-23.fits  	229.29461003496  	-34.57707430511999	HD 135619                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197464_2015-07-18T01-06.fits  	230.3753991302979	-38.21869072461084	HD 136347                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197467_2015-07-12T01-19.fits  	232.70176833662  	-45.42441323466   	HD 137957                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197470_2015-06-09T03-06.fits  	237.21719841029  	-29.48344432903   	HD 141190                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197473_2015-05-18T06-16.fits  	240.36100087126  	-25.19850430297   	HD 143472                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197476_2015-05-19T06-11.fits  	240.52015405904  	-36.74391134694002	HD 143488                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197479_2015-06-17T04-19.fits  	241.43078641992  	-21.83876327202   	HD 144254                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197482_2015-06-19T03-59.fits  	241.87468913337  	-23.95068027529   	HD 144587                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197485_2015-06-21T03-13.fits  	244.52279554316  	-31.65174681858   	HD 146569                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197485_2015-07-31T00-16.fits  	244.52279554316  	-31.65174681858   	HD 146569                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197488_2015-04-21T07-10.fits  	245.01658509961  	-20.04486911304   	HD 147009                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197491_2015-04-05T07-36.fits  	246.81077765172  	-39.82277296735   	HD 148055                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197494_2015-04-30T06-52.fits  	247.7986392403   	-38.38298522979001	HD 148657                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197494_2015-07-19T00-53.fits  	247.7986392403   	-38.38298522979001	HD 148657                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197497_2015-04-29T07-09.fits  	250.46667976683  	-40.46623430201001	HD 150287                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197500_2015-04-15T08-48.fits  	255.84247293995  	-40.08790082765   	V* V1072 Sco               	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197503_2015-04-05T09-29.fits  	256.58412294769  	-37.2275917932    	HD 154310                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197503_2015-04-23T07-44.fits  	256.58412294769  	-37.2275917932    	HD 154310                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1198747_2015-04-26T03-33.fits  	272.691829       	-36.64882         	Apulse 1 for chariklo      	IMAGE,CLASSICAL             	
OB_1198747_2015-04-26T03-39.fits  	272.691698       	-36.64886         	Apulse 1 for chariklo      	IMAGE,CLASSICAL             	
OB_1198769_2015-07-21T23-56.fits  	268.008816       	-36.41086         	appulse3                   	IMAGE,CLASSICAL,CORONOGRAPHY	
OB_1198769_2015-07-21T23-58.fits  	268.008776       	-36.41085         	appulse3                   	IMAGE,CLASSICAL,CORONOGRAPHY	
OB_1198769_2015-07-22T00-20.fits  	268.007384       	-36.41047         	appulse3                   	IMAGE,CLASSICAL,CORONOGRAPHY	
OB_1198916_2015-04-14T05-43.fits  	214.71475474902  	-56.9810463999    	HD 125036                  	IMAGE,DUAL                  	
OB_1198918_2015-07-20T00-07.fits  	228.57144466095  	-38.94399188208   	HD 135032                  	IMAGE,DUAL                  	
OB_1198920_2015-07-24T00-34.fits  	237.68490554421  	-33.6635720176    	HD 141518                  	IMAGE,DUAL                  	
OB_1203441_2015-04-15T08-04.fits  	251.75699083785  	-39.53387267891   	HD 151109                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1203443_2015-04-20T07-32.fits  	247.7986392403   	-38.38298522979001	HD 148657                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1203452_2015-04-09T03-08.fits  	184.77709118346  	16.54829659198    	HD 107146                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1204734_2015-07-18T23-47.fits  	180.02119525106  	-78.19293492342   	V* DX Cha                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1204737_2015-07-27T01-16.fits  	222.70938712885  	-60.28620991033   	HD 130437                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1204746_2015-07-30T02-17.fits  	239.16675910904  	-22.02777940893   	HD 142666                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1204746_2015-07-30T02-38.fits  	239.16675910904  	-22.02777940893   	HD 142666                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1204752_2015-08-17T02-02.fits  	242.14286251856  	-39.10509047537   	V* V856 Sco                	IMAGE,DUAL,CORONOGRAPHY     	
OB_1204752_2015-08-26T01-26.fits  	242.14286251856  	-39.10509047537   	V* V856 Sco                	IMAGE,DUAL,CORONOGRAPHY     	
OB_1204758_2015-06-24T05-54.fits  	250.07468463635  	-23.89588704797   	HD 150193                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1204761_2015-07-30T03-53.fits  	253.68687148974  	-36.88849071846   	V* AK Sco                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1204767_2015-04-29T08-00.fits  	276.9146939584   	-3.83114806966    	EM* MWC  297               	IMAGE,DUAL,CORONOGRAPHY     	
OB_1204770_2015-06-12T06-32.fits  	285.2858212      	-36.9555264       	V* S CrA                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1204770_2015-06-22T08-36.fits  	285.2858212      	-36.9555264       	V* S CrA                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1204770_2015-06-22T09-10.fits  	285.2858212      	-36.9555264       	V* S CrA                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1204770_2015-06-25T07-00.fits  	285.2858212      	-36.9555264       	V* S CrA                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1204773_2015-06-10T08-08.fits  	285.47365180093  	-36.95230537273   	V* R CrA                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1204776_2015-05-19T08-09.fits  	287.7968912164399	15.78767666902    	HD 179218                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1204776_2015-06-22T05-29.fits  	287.7968912164399	15.78767666902    	HD 179218                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1204779_2015-06-19T07-55.fits  	300.7604576976099	5.73796130914     	HD 190073                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1204779_2015-06-20T06-39.fits  	300.7604576976099	5.73796130914     	HD 190073                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1205149_2015-07-13T09-10.fits  	1.08465468162    	-29.26882230307   	HD 225200                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1205149_2015-07-18T09-33.fits  	1.08465468162    	-29.26882230307   	HD 225200                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1205151_2015-07-19T09-02.fits  	1.653266695245   	29.02150352608056 	HD    166                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1205159_2015-04-25T23-12.fits  	126.60502320642  	-52.80749732553   	HD  71722                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1205161_2015-04-09T02-10.fits  	138.0536699728   	3.86697813137     	HD  79108                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1205161_2015-04-10T00-23.fits  	138.0536699728   	3.86697813137     	HD  79108                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1205165_2015-04-14T06-22.fits  	230.13091248589  	-28.2871066806    	HD 136246                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1205165_2015-04-14T06-40.fits  	230.13091248589  	-28.2871066806    	HD 136246                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1205167_2015-04-15T06-22.fits  	230.54689795383  	-37.63562336536   	HD 136482                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1205169_2015-04-09T07-27.fits  	235.04814899955  	-70.22788319748   	HD 138965                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1205169_2015-04-15T07-13.fits  	235.04814899955  	-70.22788319748   	HD 138965                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1205171_2015-04-23T06-40.fits  	255.02616372179  	-54.597177028     	HD 153053                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1205171_2015-04-23T07-01.fits  	255.02616372179  	-54.597177028     	HD 153053                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1205173_2015-05-29T07-59.fits  	309.45466569066  	11.37767523155    	* iot Del                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1205173_2015-05-29T08-22.fits  	309.45466569066  	11.37767523155    	* iot Del                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1205175_2015-07-16T08-41.fits  	357.2314426472279	-28.13027124748695	* del Scl                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1205187_2015-04-16T05-37.fits  	215.29807689686  	-41.70691989528   	HD 125541                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1205195_2015-07-11T01-42.fits  	240.80641602543  	-35.28748133826999	HD 143675                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1211140_2015-07-11T02-22.fits  	239.7129718241666	-26.114107945     	* pi. Sco                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1211140_2015-07-24T01-27.fits  	239.7129718241666	-26.114107945     	* pi. Sco                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1211144_2015-07-24T01-56.fits  	239.7129718241666	-26.114107945     	* pi. Sco                  	IMAGE,DUAL                  	
OB_1211144_2015-07-24T02-01.fits  	239.7129718241666	-26.114107945     	* pi. Sco                  	IMAGE,DUAL                  	
OB_1211144_2015-07-24T02-12.fits  	239.7129718241666	-26.114107945     	* pi. Sco                  	IMAGE,DUAL                  	
OB_1211156_2015-04-14T09-16.fits  	241.52662138516  	-23.60634712261   	HD 144334                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1211160_2015-04-14T09-56.fits  	241.52662138516  	-23.60634712261   	HD 144334                  	IMAGE,DUAL                  	
OB_1211172_2015-07-20T02-53.fits  	242.18216786059  	-23.68541207257   	HD 144844                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1211176_2015-07-20T03-44.fits  	242.18216786059  	-23.68541207257   	HD 144844                  	IMAGE,DUAL                  	
OB_1211196_2015-05-19T06-55.fits  	246.3963235892789	-23.44717083027709	* rho Oph                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1211200_2015-05-19T07-20.fits  	246.3963235892789	-23.44717083027709	* rho Oph                  	IMAGE,DUAL                  	
OB_1211200_2015-05-19T07-34.fits  	246.3963235892789	-23.44717083027709	* rho Oph                  	IMAGE,DUAL                  	
OB_1211204_2015-04-18T07-29.fits  	248.9706368874999	-28.2160170875    	* tau Sco                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1211204_2015-04-18T07-31.fits  	248.9706368874999	-28.2160170875    	* tau Sco                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1211204_2015-04-18T07-38.fits  	248.9706368874999	-28.2160170875    	* tau Sco                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1211204_2015-04-19T07-31.fits  	248.9706368874999	-28.2160170875    	* tau Sco                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1211204_2015-04-19T07-33.fits  	248.9706368874999	-28.2160170875    	* tau Sco                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1211204_2015-04-19T07-51.fits  	248.9706368874999	-28.2160170875    	* tau Sco                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1211204_2015-06-12T03-32.fits  	248.9706368874999	-28.2160170875    	* tau Sco                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1211204_2015-06-12T03-48.fits  	248.9706368874999	-28.2160170875    	* tau Sco                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1211208_2015-06-12T04-43.fits  	248.9706368874999	-28.2160170875    	* tau Sco                  	IMAGE,DUAL                  	
OB_1215327_2015-07-19T00-14.fits  	197.08501130702  	-78.44602536355001	HD 113694                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1215333_2015-07-27T01-52.fits  	233.36267150842  	-61.27337748873   	HD 138153                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1215339_2015-04-21T09-14.fits  	250.9403308602101	-41.11920459799   	HD 150573                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1215345_2015-07-30T03-17.fits  	242.54116118051  	-24.58242041959   	HD 145127                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1215345_2015-07-30T03-21.fits  	242.54116118051  	-24.58242041959   	HD 145127                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1215369_2015-06-24T06-34.fits  	258.0567498696299	-25.25514195101   	HD 155379                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1215375_2015-07-30T04-35.fits  	263.92948732602  	-37.43987090265   	HD 159312                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1215387_2015-04-29T08-38.fits  	285.8843593324   	1.81873438339     	HD 177178                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1215393_2015-06-22T09-54.fits  	288.89753062381  	-36.94936568744999	HD 179831                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1215393_2015-06-25T07-37.fits  	288.89753062381  	-36.94936568744999	HD 179831                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1215399_2015-06-10T08-40.fits  	293.42585412528  	-34.19770627744   	HD 183997                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1215405_2015-06-22T06-08.fits  	303.56924451093  	15.19760733808    	* rho Aql                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1215411_2015-06-20T07-18.fits  	309.45466569066  	11.37767523155    	* iot Del                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1220042_2015-06-12T09-56.fits  	354.465774       	-18.53109         	22 Kalliope                	IMAGE,CLASSICAL             	
OB_1220044_2015-07-13T08-38.fits  	359.279937       	-19.49023         	22 Kalliope                	IMAGE,CLASSICAL             	
OB_1220044_2015-07-18T07-26.fits  	359.622919       	-19.84806         	22 Kalliope                	IMAGE,CLASSICAL             	
OB_1220046_2015-07-19T09-34.fits  	359.679205       	-19.93374         	22 Kalliope                	IMAGE,CLASSICAL             	
OB_1220052_2015-05-29T04-19.fits  	232.756968       	-6.28793          	107 Camilla                	IMAGE,CLASSICAL             	
OB_1220052_2015-05-29T04-23.fits  	232.756503       	-6.28783          	107 Camilla                	IMAGE,CLASSICAL             	
OB_1223168_2015-07-18T01-47.fits  	259.9555378587   	-39.17720244621001	WRAY 15-1676               	IMAGE,CLASSICAL             	
OB_1223168_2015-07-18T01-51.fits  	259.9555378587   	-39.17720244621001	WRAY 15-1676               	IMAGE,CLASSICAL             	
OB_1223168_2015-07-18T01-53.fits  	259.9555378587   	-39.17720244621001	WRAY 15-1676               	IMAGE,CLASSICAL             	
OB_1223168_2015-07-18T01-56.fits  	259.9555378587   	-39.17720244621001	WRAY 15-1676               	IMAGE,CLASSICAL             	
OB_1223168_2015-07-18T02-02.fits  	259.9555378587   	-39.17720244621001	WRAY 15-1676               	IMAGE,CLASSICAL             	
OB_1223168_2015-07-18T02-09.fits  	259.9555378587   	-39.17720244621001	WRAY 15-1676               	IMAGE,CLASSICAL             	
OB_1223172_2015-07-18T02-22.fits  	271.20454964251  	-45.58367815177   	HD 164724                  	IMAGE,CLASSICAL             	
OB_1223172_2015-07-18T02-25.fits  	271.20454964251  	-45.58367815177   	HD 164724                  	IMAGE,CLASSICAL             	
OB_1231236_2015-07-17T03-33.fits  	247.3519154198264	-26.43200261195083	* alf Sco                  	IMAGE,CLASSICAL             	
OB_1231240_2015-07-17T03-45.fits  	252.54087838625  	-34.29323159305555	* eps Sco                  	IMAGE,CLASSICAL             	
OB_1232167_2015-07-17T02-49.fits  	247.3519154198264	-26.43200261195083	* alf Sco                  	IMAGE,CLASSICAL,CORONOGRAPHY	
OB_1232167_2015-07-17T02-54.fits  	247.3519154198264	-26.43200261195083	* alf Sco                  	IMAGE,CLASSICAL,CORONOGRAPHY	
OB_1232167_2015-07-17T02-57.fits  	247.3519154198264	-26.43200261195083	* alf Sco                  	IMAGE,CLASSICAL,CORONOGRAPHY	
OB_1232174_2015-07-17T03-14.fits  	247.3519154198264	-26.43200261195083	* alf Sco                  	IMAGE,CLASSICAL,CORONOGRAPHY	
